Order ID,Customer ID,Product ID,Date,Original Price,Discount%,Price after discount
OD2653,C038,P2326,10-09-2021,236,15%,201
OD2654,C039,P2327,13-08-2021,444,33%,297
OD2655,C040,P2328,28-03-2021,456,42%,264
OD2656,C041,P2329,26-07-2021,963,42%,559
OD2657,C042,P2330,19-04-2022,456,39%,278
OD2658,C043,P2331,15-11-2022,1189,39%,725
OD2659,C044,P2331,30-12-2021,1298,39%,792
OD2660,C045,P2331,18-08-2021,1456,39%,888
OD2661,C046,P2331,16-09-2021,1478,37%,931
OD2662,C047,P2331,24-12-2022,256,37%,161
OD2663,C048,P2331,23-09-2022,2698,37%,1700
OD2664,C049,P2332,28-12-2021,2364,37%,1489
OD2665,C050,P2333,28-01-2022,1236,37%,779
OD2666,C051,P2334,29-05-2021,756,40%,454
OD2667,C052,P2335,27-05-2021,326,40%,196
OD2668,C053,P2336,16-10-2022,453,40%,272
OD2669,C054,P2337,04-12-2021,326,40%,196
OD2670,C055,P2338,04-08-2022,456,40%,274
OD2671,C056,P2339,17-11-2021,675,34%,446
OD2672,C057,P2340,09-05-2021,654,34%,432
OD2673,C058,P2341,12-06-2021,654,34%,432
OD2674,C059,P2342,20-07-2021,654,34%,432
OD2675,C060,P2343,16-08-2022,654,34%,432
OD2676,C061,P2344,24-04-2022,356,38%,221
OD2677,C062,P2345,18-09-2022,686,38%,425
OD2678,C063,P2346,08-10-2021,456,38%,283
OD2679,C064,P2347,10-11-2021,516,38%,320
OD2680,C065,P2348,04-02-2021,355,38%,220
OD2681,C066,P2349,17-06-2022,465,21%,367
OD2682,C067,P2350,23-04-2021,965,21%,762
OD2683,C068,P2351,23-03-2022,1158,21%,915
OD2684,C069,P2352,27-09-2022,264,21%,209
OD2685,C070,P2353,31-07-2022,433,21%,342
OD2686,C071,P2354,10-09-2021,562,22%,438
OD2687,C072,P2355,27-08-2021,423,22%,330
OD2688,C073,P2356,12-09-2022,621,22%,484
OD2689,C074,P2357,04-04-2021,333,22%,260
OD2690,C075,P2358,01-09-2021,236,22%,184
OD2691,C076,P2359,14-03-2022,456,22%,356
OD2692,C077,P2360,10-05-2022,963,30%,674
OD2693,C078,P2361,22-04-2022,234,30%,164
OD2694,C079,P2362,21-02-2021,456,30%,319
OD2695,C080,P2363,06-01-2021,564,30%,395
OD2696,C081,P2364,18-08-2021,634,30%,444
OD2697,C082,P2365,25-12-2022,236,30%,165
OD2698,C083,P2366,04-02-2023,444,14%,382
OD2699,C084,P2367,28-06-2021,456,14%,392
OD2700,C085,P2368,07-05-2021,963,14%,828
OD2701,C086,P2369,06-04-2021,456,14%,392
OD2702,C087,P2370,08-03-2022,322,12%,283
OD2703,C088,P2371,13-04-2021,422,12%,371
OD2704,C089,P2372,16-10-2022,123,12%,108
OD2705,C090,P2373,27-09-2021,324,12%,285
OD2706,C091,P2374,29-11-2021,222,12%,195
OD2707,C092,P2375,29-04-2022,342,12%,301
OD2708,C093,P2376,31-10-2021,124,34%,82
OD2709,C094,P2377,24-07-2022,324,34%,214
OD2710,C095,P2378,28-08-2021,756,34%,499
OD2711,C096,P2379,09-02-2023,326,34%,215
OD2712,C097,P2380,13-01-2021,453,34%,299
OD2713,C098,P2381,14-09-2021,326,34%,215
OD2714,C099,P2382,18-05-2022,456,44%,255
OD2715,C100,P2383,03-08-2021,456,44%,255
OD2716,C001,P2384,21-05-2022,456,44%,255
OD2717,C002,P2385,11-03-2023,456,44%,255
OD2718,C003,P2386,12-07-2022,236,44%,132
OD2719,C004,P2387,20-04-2021,996,10%,896
OD2720,C005,P2388,13-01-2023,654,10%,589
OD2721,C006,P2389,20-06-2022,456,10%,410
OD2722,C007,P2390,09-01-2022,785,30%,550
OD2723,C008,P2390,09-07-2021,365,30%,256
OD2724,C009,P2390,18-05-2022,965,30%,676
OD2725,C010,P2390,16-06-2021,444,25%,333
OD2726,C011,P2390,02-12-2021,569,25%,427
OD2727,C012,P2391,22-02-2023,475,30%,333
OD2728,C013,P2392,31-05-2021,598,30%,419
OD2729,C014,P2393,12-01-2021,536,30%,375
OD2730,C015,P2394,19-01-2022,256,40%,154
OD2731,C016,P2395,19-09-2022,456,40%,274
OD2732,C017,P2396,14-08-2022,456,40%,274
OD2733,C018,P2397,22-04-2021,745,40%,447
OD2734,C019,P2398,08-01-2023,356,40%,214
OD2735,C020,P2399,21-03-2022,1189,40%,713
OD2736,C021,P2400,18-12-2022,426,45%,234
OD2737,C022,P2401,07-10-2021,1126,45%,619
OD2738,C023,P2402,25-12-2021,1145,45%,630
OD2739,C024,P2403,17-05-2022,1235,47%,655
OD2740,C025,P2404,11-10-2022,1564,47%,829
OD2741,C026,P2405,05-04-2021,654,46%,353
OD2742,C027,P2406,08-01-2022,854,46%,461
OD2743,C028,P2407,04-06-2022,475,46%,257
OD2744,C029,P2408,16-10-2022,349,30%,244
OD2745,C030,P2409,04-06-2021,350,30%,245
OD2746,C031,P2410,03-07-2021,351,30%,246
OD2747,C032,P2411,29-03-2023,352,30%,246
OD2748,C033,P2412,04-02-2022,353,30%,247
OD2749,C034,P2413,15-02-2021,354,35%,230
OD2750,C035,P2414,31-07-2022,355,35%,231
OD2751,C036,P2415,21-09-2021,356,35%,231
OD2752,C037,P2416,01-08-2022,999,35%,649
OD2753,C038,P2417,08-11-2022,555,35%,361
OD2754,C039,P2418,25-02-2021,555,35%,361
OD2755,C040,P2419,16-06-2021,555,40%,333
OD2756,C041,P2420,13-03-2022,555,40%,333
OD2757,C042,P2421,16-02-2022,1025,15%,871
OD2758,C043,P2422,16-10-2022,1025,15%,871
OD2759,C044,P2423,18-03-2021,1025,15%,871
OD2760,C045,P2424,27-11-2021,555,35%,361
OD2761,C046,P2425,08-04-2021,599,35%,389
OD2762,C047,P2426,03-02-2022,555,35%,361
OD2763,C048,P2427,17-11-2021,555,35%,361
OD2764,C049,P2428,23-10-2021,565,55%,254
OD2765,C050,P2429,09-01-2022,555,55%,250
OD2766,C051,P2430,01-09-2022,999,55%,450
OD2767,C052,P2431,21-05-2021,999,55%,450
OD2768,C053,P2432,12-07-2021,999,50%,500
OD2769,C054,P2433,14-03-2023,999,50%,500
OD2770,C055,P2434,23-04-2021,1119,50%,560
OD2771,C056,P2435,24-01-2023,1119,50%,560
OD2772,C057,P2436,25-02-2022,1119,50%,560
OD2773,C058,P2437,10-01-2023,1119,30%,783
OD2774,C059,P2438,25-10-2021,985,32%,670
OD2775,C060,P2439,03-05-2021,985,25%,739
OD2776,C061,P2440,10-11-2021,985,45%,542
OD2777,C062,P2441,10-10-2022,985,15%,837
OD2778,C063,P2442,24-03-2023,985,33%,660
OD2779,C064,P2443,30-12-2021,369,42%,214
OD2780,C065,P2444,25-02-2022,399,42%,231
OD2781,C066,P2445,22-03-2022,399,39%,243
OD2782,C067,P2446,31-01-2023,399,39%,243
OD2783,C068,P2447,20-07-2022,399,39%,243
OD2784,C069,P2448,10-10-2021,555,39%,339
OD2785,C070,P2449,06-11-2021,555,30%,389
OD2786,C071,P2449,28-01-2021,555,30%,389
OD2787,C072,P2449,17-11-2021,555,30%,389
OD2788,C073,P2449,16-09-2021,675,25%,506
OD2789,C074,P2449,30-11-2021,675,25%,506
OD2790,C075,P2449,26-02-2022,675,30%,473
OD2791,C076,P2450,27-07-2022,654,30%,458
OD2792,C077,P2451,19-06-2022,654,30%,458
OD2793,C078,P2452,21-03-2022,654,40%,392
OD2794,C079,P2453,08-09-2021,654,40%,392
OD2795,C080,P2454,18-02-2023,356,40%,214
OD2796,C081,P2455,01-12-2022,686,40%,412
OD2797,C082,P2456,29-09-2022,456,40%,274
OD2798,C083,P2457,19-01-2021,516,40%,310
OD2799,C084,P2458,11-11-2021,355,45%,195
OD2800,C085,P2459,15-04-2021,465,45%,256
OD2801,C086,P2460,12-05-2021,965,45%,531
OD2802,C087,P2461,11-01-2023,1158,47%,614
OD2803,C088,P2462,25-08-2021,264,47%,140
OD2804,C089,P2463,13-08-2021,433,46%,234
OD2805,C090,P2464,05-04-2022,562,46%,303
OD2806,C091,P2465,06-11-2022,423,46%,228
OD2807,C092,P2466,13-12-2022,621,30%,435
OD2808,C093,P2467,15-04-2022,333,30%,233
OD2809,C094,P2468,09-01-2023,236,30%,165
OD2810,C095,P2469,13-07-2021,456,30%,319
OD2811,C096,P2470,04-11-2022,963,30%,674
OD2812,C097,P2471,04-11-2022,234,35%,152
OD2813,C098,P2472,02-02-2022,456,35%,296
OD2814,C099,P2473,26-10-2021,564,35%,367
OD2815,C100,P2474,30-07-2021,634,35%,412
OD2816,C001,P2475,10-07-2021,236,35%,153
OD2817,C002,P2476,23-03-2021,444,35%,289
OD2818,C003,P2477,02-12-2021,456,40%,274
OD2819,C004,P2478,20-09-2021,963,40%,578
OD2820,C005,P2479,30-08-2021,456,15%,388
OD2821,C006,P2480,10-10-2021,1189,15%,1011
OD2822,C007,P2481,28-12-2022,1298,15%,1103
OD2823,C008,P2482,09-03-2021,1456,35%,946
OD2824,C009,P2483,28-07-2021,1478,35%,961
OD2825,C010,P2484,27-01-2022,256,35%,166
OD2826,C011,P2485,23-08-2021,2698,35%,1754
OD2827,C012,P2486,14-10-2021,2364,55%,1064
OD2828,C013,P2487,27-11-2022,1236,55%,556
OD2829,C014,P2488,10-05-2021,756,55%,340
OD2830,C015,P2489,13-12-2022,326,55%,147
OD2831,C016,P2490,18-02-2023,453,50%,227
OD2832,C017,P2491,29-01-2023,326,50%,163
OD2833,C018,P2492,13-03-2021,456,50%,228
OD2834,C019,P2493,25-04-2021,675,50%,338
OD2835,C020,P2494,30-05-2021,654,50%,327
OD2836,C021,P2495,14-01-2021,654,30%,458
OD2837,C022,P2496,24-03-2022,654,32%,445
OD2838,C023,P2497,05-03-2021,654,25%,491
OD2839,C024,P2498,29-05-2021,356,45%,196
OD2840,C025,P2499,18-02-2022,686,15%,583
OD2841,C026,P2500,03-10-2022,456,33%,306
OD2842,C027,P2501,23-08-2021,516,42%,299
OD2843,C028,P2502,10-11-2021,355,42%,206
OD2844,C029,P2503,25-04-2022,465,39%,284
OD2845,C030,P2504,03-03-2022,965,39%,589
OD2846,C031,P2505,28-02-2021,1158,39%,706
OD2847,C032,P2506,19-12-2022,264,39%,161
OD2848,C033,P2507,22-05-2021,433,30%,303
OD2849,C034,P2508,11-10-2022,562,30%,393
OD2850,C035,P2509,25-01-2021,423,30%,296
OD2851,C036,P2510,28-12-2022,621,25%,466
OD2852,C037,P2511,11-12-2022,333,25%,250
OD2853,C038,P2512,18-11-2022,236,30%,165
OD2854,C039,P2513,12-01-2022,456,30%,319
OD2855,C040,P2514,25-01-2022,963,30%,674
OD2856,C041,P2515,04-07-2022,234,40%,140
OD2857,C042,P2516,03-10-2021,456,40%,274
OD2858,C043,P2517,01-04-2022,564,40%,338
OD2859,C044,P2518,12-12-2022,634,40%,380
OD2860,C045,P2519,05-11-2021,236,40%,142
OD2861,C046,P2520,22-03-2022,444,40%,266
OD2862,C047,P2521,08-01-2021,456,45%,251
OD2863,C048,P2522,26-09-2022,963,45%,530
OD2864,C049,P2523,16-04-2022,456,45%,251
OD2865,C050,P2524,08-02-2022,1189,47%,630
OD2866,C051,P2525,09-01-2023,1298,47%,688
OD2867,C052,P2526,04-06-2022,1456,46%,786
OD2868,C053,P2527,09-03-2023,1478,46%,798
OD2869,C054,P2528,30-03-2021,256,46%,138
OD2870,C055,P2529,07-12-2022,2698,30%,1889
OD2871,C056,P2530,30-06-2021,2364,30%,1655
OD2872,C057,P2531,08-04-2022,1236,30%,865
OD2873,C058,P2532,23-08-2022,756,30%,529
OD2874,C059,P2533,10-03-2021,326,30%,228
OD2875,C060,P2533,22-09-2021,453,35%,294
OD2876,C061,P2533,03-04-2021,326,35%,212
OD2877,C062,P2533,11-04-2022,456,35%,296
OD2878,C063,P2533,15-01-2023,675,35%,439
OD2879,C064,P2533,29-01-2022,654,35%,425
OD2880,C065,P2533,05-04-2021,654,35%,425
OD2881,C066,P2534,30-05-2021,654,40%,392
OD2882,C067,P2535,18-10-2021,654,40%,392
OD2883,C068,P2536,10-08-2022,356,15%,303
OD2884,C069,P2537,20-04-2022,686,15%,583
OD2885,C070,P2538,03-09-2022,456,15%,388
OD2886,C071,P2539,22-02-2023,516,35%,335
OD2887,C072,P2540,13-09-2022,355,35%,231
OD2888,C073,P2541,04-06-2022,465,35%,302
OD2889,C074,P2542,09-07-2022,965,35%,627
OD2890,C075,P2543,28-12-2022,1158,55%,521
OD2891,C076,P2544,07-07-2021,264,55%,119
OD2892,C077,P2545,21-11-2021,433,55%,195
OD2893,C078,P2546,22-10-2021,562,55%,253
OD2894,C079,P2547,15-10-2022,423,50%,212
OD2895,C080,P2548,27-10-2022,621,50%,311
OD2896,C081,P2549,02-05-2022,333,50%,167
OD2897,C082,P2550,13-10-2021,236,50%,118
OD2898,C083,P2551,27-12-2021,456,50%,228
OD2899,C084,P2552,22-05-2022,963,30%,674
OD2900,C085,P2553,28-06-2021,234,32%,159
OD2901,C086,P2554,13-08-2021,456,25%,342
OD2902,C087,P2555,16-09-2022,564,45%,310
OD2903,C088,P2556,07-01-2021,634,15%,539
OD2904,C089,P2557,06-12-2021,236,33%,158
OD2905,C090,P2558,23-08-2021,444,33%,297
OD2906,C091,P2559,17-03-2022,456,33%,306
OD2907,C092,P2560,15-09-2021,963,33%,645
OD2908,C093,P2561,28-11-2021,456,33%,306
OD2909,C094,P2562,03-02-2022,1189,45%,654
OD2910,C095,P2563,28-02-2023,1298,45%,714
OD2911,C096,P2564,24-09-2021,1456,45%,801
OD2912,C097,P2565,13-01-2022,1478,45%,813
OD2913,C098,P2566,02-12-2022,256,23%,197
OD2914,C099,P2567,30-09-2022,2698,23%,2077
OD2915,C100,P2568,16-05-2022,2364,23%,1820
OD2916,C001,P2569,30-08-2022,1236,23%,952
OD2917,C002,P2570,13-05-2021,756,23%,582
OD2918,C003,P2571,27-11-2021,326,12%,287
OD2919,C004,P2572,07-12-2021,453,12%,399
OD2920,C005,P2573,27-11-2022,326,12%,287
OD2921,C006,P2574,08-04-2022,456,12%,401
OD2922,C007,P2575,22-02-2022,456,12%,401
OD2923,C008,P2576,14-08-2022,456,12%,401
OD2924,C009,P2577,25-10-2022,456,12%,401
OD2925,C010,P2578,27-10-2022,236,12%,208
OD2926,C011,P2579,08-02-2021,996,12%,876
OD2927,C012,P2580,07-05-2022,654,12%,576
OD2928,C013,P2581,07-01-2022,654,35%,425
OD2929,C014,P2582,28-02-2022,654,35%,425
OD2930,C015,P2583,17-09-2022,654,35%,425
OD2931,C016,P2584,07-09-2022,456,35%,296
OD2932,C017,P2585,08-07-2022,1154,35%,750
OD2933,C018,P2586,02-04-2021,1632,35%,1061
OD2934,C019,P2587,04-01-2022,456,35%,296
OD2935,C020,P2588,08-11-2021,1265,35%,822
OD2936,C021,P2589,17-02-2022,1149,35%,747
OD2937,C022,P2590,05-10-2022,1475,30%,1033
OD2938,C023,P2591,15-04-2021,1256,30%,879
OD2939,C024,P2592,07-10-2022,1425,30%,998
OD2940,C025,P2593,05-09-2022,2365,30%,1656
OD2941,C026,P2594,07-01-2022,645,30%,452
OD2942,C027,P2595,01-03-2023,1236,30%,865
OD2943,C028,P2596,15-11-2022,654,30%,458
OD2944,C029,P2597,11-10-2022,654,30%,458
OD2945,C030,P2598,17-05-2022,654,30%,458
OD2946,C031,P2599,11-10-2021,654,30%,458
OD2947,C032,P2600,11-10-2021,356,25%,267
OD2948,C033,P2601,18-01-2023,686,25%,515
OD2949,C034,P2602,30-04-2022,456,25%,342
OD2950,C035,P2603,30-10-2021,516,25%,387
OD2951,C036,P2604,26-01-2021,355,55%,160
OD2952,C037,P2605,01-02-2022,465,50%,233
OD2953,C038,P2606,29-07-2022,965,50%,483
OD2954,C039,P2607,13-06-2021,1158,50%,579
OD2955,C040,P2608,24-03-2022,264,50%,132
OD2956,C041,P2609,26-03-2021,433,50%,217
OD2957,C042,P2610,22-06-2022,562,30%,393
OD2958,C043,P2611,20-08-2022,423,32%,288
OD2959,C044,P2612,18-06-2022,621,25%,466
OD2960,C045,P2613,22-09-2022,333,45%,183
OD2961,C046,P2614,06-03-2021,236,15%,201
OD2962,C047,P2615,14-12-2021,456,33%,306
OD2963,C048,P2616,12-02-2021,963,42%,559
OD2964,C049,P2617,14-07-2021,234,42%,136
OD2965,C050,P2618,12-03-2023,456,39%,278
OD2966,C051,P2619,16-11-2022,564,39%,344
OD2967,C052,P2620,21-06-2021,634,39%,387
OD2968,C053,P2621,23-01-2021,236,39%,144
OD2969,C054,P2622,22-05-2022,444,30%,311
OD2970,C055,P2623,02-11-2021,456,30%,319
OD2971,C056,P2624,19-02-2023,963,30%,674
OD2972,C057,P2625,17-01-2022,456,25%,342
OD2973,C058,P2626,26-03-2023,1189,25%,892
OD2974,C059,P2627,22-09-2022,1298,30%,909
OD2975,C060,P2628,22-08-2021,1456,30%,1019
OD2976,C061,P2629,29-10-2022,1478,30%,1035
OD2977,C062,P2630,21-05-2022,256,40%,154
OD2978,C063,P2631,15-02-2022,2698,40%,1619
OD2979,C064,P2632,21-09-2021,2364,40%,1418
OD2980,C065,P2633,25-05-2022,1236,40%,742
OD2981,C066,P2634,16-01-2022,756,40%,454
OD2982,C067,P2635,25-05-2021,326,40%,196
OD2983,C068,P2636,14-04-2021,453,45%,249
OD2984,C069,P2637,13-01-2023,326,45%,179
OD2985,C070,P2638,20-03-2021,456,45%,251
OD2986,C071,P2639,07-12-2021,675,47%,358
OD2987,C072,P2640,11-09-2021,654,47%,347
OD2988,C073,P2641,11-01-2022,654,46%,353
OD2989,C074,P2642,13-10-2021,654,46%,353
OD2990,C075,P2642,29-05-2021,654,46%,353
OD2991,C076,P2642,18-01-2021,356,30%,249
OD2992,C077,P2642,23-03-2023,686,30%,480
OD2993,C078,P2642,13-12-2022,456,30%,319
OD2994,C079,P2642,04-06-2022,516,30%,361
OD2995,C080,P2642,25-01-2022,355,30%,249
OD2996,C081,P2642,30-10-2022,465,35%,302
OD2997,C082,P2642,06-02-2021,965,35%,627
OD2998,C083,P2642,09-12-2022,1158,35%,753
OD2999,C084,P2643,28-09-2022,264,35%,172
OD3000,C085,P2644,29-07-2022,433,35%,281
OD3001,C086,P2645,22-08-2022,562,35%,365
OD3002,C087,P2646,04-02-2021,423,40%,254
OD3003,C088,P2647,22-08-2022,621,40%,373
OD3004,C089,P2648,04-08-2021,333,15%,283
OD3005,C090,P2649,22-12-2021,236,15%,201
OD3006,C091,P2650,21-03-2021,456,15%,388
OD3007,C092,P2651,10-05-2021,963,35%,626
OD3008,C093,P2652,28-08-2022,234,35%,152
OD3009,C094,P2653,23-02-2021,456,35%,296
OD3010,C095,P2654,13-07-2021,564,35%,367
OD3011,C096,P2655,03-05-2022,634,55%,285
OD3012,C097,P2656,27-06-2022,236,55%,106
OD3013,C098,P2657,03-10-2022,444,55%,200
OD3014,C099,P2658,10-02-2021,456,55%,205
OD3015,C100,P2659,04-07-2022,963,50%,482
OD3016,C001,P2660,27-10-2022,456,50%,228
OD3017,C002,P2661,03-06-2021,1189,50%,595
OD3018,C003,P2662,17-05-2021,1298,50%,649
OD3019,C004,P2663,13-03-2023,1456,50%,728
OD3020,C005,P2664,26-07-2021,1478,30%,1035
OD3021,C006,P2665,28-06-2022,256,32%,174
OD3022,C007,P2666,22-05-2022,2698,25%,2024
OD3023,C008,P2667,05-05-2021,2364,45%,1300
OD3024,C009,P2668,09-06-2021,1236,15%,1051
OD3025,C010,P2669,02-11-2021,756,33%,507
OD3026,C011,P2670,28-03-2023,326,33%,218
OD3027,C012,P2671,20-03-2021,453,33%,304
OD3028,C013,P2672,06-02-2021,326,33%,218
OD3029,C014,P2673,05-07-2021,456,33%,306
OD3030,C015,P2674,16-05-2022,456,45%,251
OD3031,C016,P2675,12-01-2023,456,45%,251
OD3032,C017,P2676,19-01-2022,456,45%,251
OD3033,C018,P2677,20-01-2023,236,45%,130
OD3034,C019,P2678,21-02-2021,996,23%,767
OD3035,C020,P2679,01-04-2022,654,23%,504
OD3036,C021,P2680,07-02-2023,456,23%,351
OD3037,C022,P2681,20-03-2023,785,23%,604
OD3038,C023,P2682,03-09-2021,365,23%,281
OD3039,C024,P2683,13-12-2022,965,12%,849
OD3040,C025,P2684,22-07-2022,444,12%,391
OD3041,C026,P2685,05-05-2021,569,12%,501
OD3042,C027,P2686,14-12-2022,475,12%,418
OD3043,C028,P2687,14-05-2021,598,12%,526
OD3044,C029,P2688,27-02-2023,536,12%,472
OD3045,C030,P2689,27-08-2022,256,12%,225
OD3046,C031,P2690,05-01-2021,456,12%,401
OD3047,C032,P2691,10-10-2021,456,12%,401
OD3048,C033,P2692,23-12-2021,745,12%,656
OD3049,C034,P2693,10-07-2022,356,35%,231
OD3050,C035,P2694,20-03-2023,1189,35%,773
OD3051,C036,P2695,06-04-2022,426,35%,277
OD3052,C037,P2696,05-07-2022,1126,35%,732
OD3053,C038,P2697,24-06-2022,1145,35%,744
OD3054,C039,P2698,21-01-2021,1235,35%,803
OD3055,C040,P2698,02-09-2021,1564,35%,1017
OD3056,C041,P2698,15-10-2021,654,35%,425
OD3057,C042,P2698,25-02-2022,854,35%,555
OD3058,C043,P2698,10-05-2021,475,30%,333
OD3059,C044,P2699,18-11-2021,349,30%,244
OD3060,C045,P2700,11-10-2022,350,30%,245
OD3061,C046,P2701,02-11-2021,351,30%,246
OD3062,C047,P2702,04-02-2021,352,30%,246
OD3063,C048,P2703,02-12-2021,353,30%,247
OD3064,C049,P2704,08-07-2022,354,30%,248
OD3065,C050,P2705,07-06-2021,355,30%,249
OD3066,C051,P2706,21-07-2021,356,30%,249
OD3067,C052,P2707,13-08-2022,999,30%,699
OD3068,C053,P2708,08-09-2021,555,25%,416
OD3069,C054,P2709,24-10-2021,555,25%,416
OD3070,C055,P2710,21-03-2021,555,25%,416
OD3071,C056,P2711,08-10-2022,555,25%,416
OD3072,C057,P2712,10-02-2023,1034,30%,724
OD3073,C058,P2713,14-01-2023,1551,30%,1086
OD3074,C059,P2714,20-05-2022,1614,30%,1130
OD3075,C060,P2715,29-10-2021,1993,25%,1495
OD3076,C061,P2716,02-11-2021,1801,25%,1351
OD3077,C062,P2717,02-08-2021,1650,30%,1155
OD3078,C063,P2718,12-04-2021,701,30%,491
OD3079,C064,P2719,12-08-2022,1113,30%,779
OD3080,C065,P2720,02-01-2022,966,40%,580
OD3081,C066,P2721,13-08-2021,1881,40%,1129
OD3082,C067,P2722,27-07-2021,1983,40%,1190
OD3083,C068,P2723,10-12-2022,856,40%,514
OD3084,C069,P2724,01-06-2022,1662,40%,997
OD3085,C070,P2725,29-12-2022,1972,40%,1183
OD3086,C071,P2726,19-03-2022,956,45%,526
OD3087,C072,P2727,12-12-2021,1764,45%,970
OD3088,C073,P2728,15-07-2021,1574,45%,866
OD3089,C074,P2729,24-11-2022,1690,47%,896
OD3090,C075,P2730,16-09-2022,1406,47%,745
OD3091,C076,P2731,25-06-2022,1067,46%,576
OD3092,C077,P2732,04-08-2021,702,46%,379
OD3093,C078,P2733,29-03-2023,1831,46%,989
OD3094,C079,P2734,26-09-2021,1856,30%,1299
OD3095,C080,P2735,22-02-2023,1662,30%,1163
OD3096,C081,P2736,05-09-2022,1937,30%,1356
OD3097,C082,P2737,08-07-2021,1214,30%,850
OD3098,C083,P2738,06-06-2022,1863,30%,1304
OD3099,C084,P2739,01-04-2022,953,35%,619
OD3100,C085,P2740,05-06-2021,1025,35%,666
OD3101,C086,P2741,30-11-2021,1815,35%,1180
OD3102,C087,P2742,18-11-2022,1127,35%,733
OD3103,C088,P2743,19-08-2022,1518,35%,987
OD3104,C089,P2744,27-04-2021,871,35%,566
OD3105,C090,P2745,09-05-2022,910,40%,546
OD3106,C091,P2746,08-05-2021,1837,40%,1102
OD3107,C092,P2747,06-12-2022,1506,15%,1280
OD3108,C093,P2748,02-12-2021,1143,15%,972
OD3109,C094,P2749,06-11-2022,1707,15%,1451
OD3110,C095,P2750,14-05-2021,1696,35%,1102
OD3111,C096,P2751,19-10-2022,1358,35%,883
OD3112,C097,P2752,09-03-2022,653,35%,424
OD3113,C098,P2753,02-02-2021,1532,35%,996
OD3114,C099,P2753,07-09-2022,1647,55%,741
OD3115,C100,P2753,08-08-2022,1372,55%,617
OD3116,C001,P2753,07-05-2022,735,55%,331
OD3117,C002,P2753,07-05-2022,1202,55%,541
OD3118,C003,P2754,23-04-2022,794,50%,397
OD3119,C004,P2755,09-05-2021,1036,50%,518
OD3120,C005,P2756,03-06-2022,1062,50%,531
OD3121,C006,P2757,08-09-2022,1307,50%,654
OD3122,C007,P2758,27-04-2022,1822,50%,911
OD3123,C008,P2759,03-12-2021,1972,30%,1380
OD3124,C009,P2760,06-12-2021,1821,32%,1238
OD3125,C010,P2761,08-04-2021,1267,25%,950
OD3126,C011,P2762,04-08-2021,1224,45%,673
OD3127,C012,P2763,04-04-2022,1336,15%,1136
OD3128,C013,P2764,06-09-2021,1809,33%,1212
OD3129,C014,P2765,25-01-2021,1036,42%,601
OD3130,C015,P2766,12-01-2022,1152,42%,668
OD3131,C016,P2767,16-01-2021,1007,39%,614
OD3132,C017,P2768,03-09-2022,1302,39%,794
OD3133,C018,P2769,03-02-2022,1501,39%,916
OD3134,C019,P2770,27-06-2021,1921,39%,1172
OD3135,C020,P2771,06-11-2021,1092,30%,764
OD3136,C021,P2772,17-06-2022,1296,30%,907
OD3137,C022,P2773,16-05-2022,1165,30%,816
OD3138,C023,P2774,15-04-2021,1564,25%,1173
OD3139,C024,P2775,15-01-2021,1780,25%,1335
OD3140,C025,P2776,04-02-2021,739,30%,517
OD3141,C026,P2777,16-09-2022,1257,30%,880
OD3142,C027,P2778,20-07-2022,915,30%,641
OD3143,C028,P2779,23-09-2022,1189,40%,713
OD3144,C029,P2780,24-03-2021,710,40%,426
OD3145,C030,P2781,22-05-2022,744,40%,446
OD3146,C031,P2782,29-06-2022,1512,40%,907
OD3147,C032,P2783,26-01-2022,1844,40%,1106
OD3148,C033,P2784,30-04-2021,1042,40%,625
OD3149,C034,P2785,05-02-2023,1923,45%,1058
OD3150,C035,P2786,14-04-2022,929,45%,511
OD3151,C036,P2787,12-02-2023,1451,45%,798
OD3152,C037,P2788,26-07-2022,1495,47%,792
OD3153,C038,P2789,28-05-2022,825,47%,437
OD3154,C039,P2790,01-03-2021,1340,46%,724
OD3155,C040,P2791,13-06-2022,1447,46%,781
OD3156,C041,P2792,21-08-2022,1292,46%,698
OD3157,C042,P2793,10-01-2022,1028,30%,720
OD3158,C043,P2794,26-05-2021,745,30%,522
OD3159,C044,P2795,06-03-2023,951,30%,666
OD3160,C045,P2796,17-12-2021,1670,30%,1169
OD3161,C046,P2797,06-07-2021,1170,30%,819
OD3162,C047,P2798,13-12-2022,906,35%,589
OD3163,C048,P2799,05-11-2022,1653,35%,1074
OD3164,C049,P2800,30-01-2021,1207,35%,785
OD3165,C050,P2801,03-04-2022,847,35%,551
OD3166,C051,P2802,25-12-2021,1545,35%,1004
OD3167,C052,P2803,03-09-2022,1331,35%,865
OD3168,C053,P2804,09-06-2022,1206,40%,724
OD3169,C054,P2805,28-04-2021,1267,40%,760
OD3170,C055,P2806,31-08-2021,726,15%,617
OD3171,C056,P2807,12-12-2021,772,15%,656
OD3172,C057,P2808,09-01-2023,1606,15%,1365
OD3173,C058,P2809,19-01-2022,1080,35%,702
OD3174,C059,P2810,23-09-2021,1625,35%,1056
OD3175,C060,P2811,12-01-2023,758,35%,493
OD3176,C061,P2812,22-09-2022,1261,35%,820
OD3177,C062,P2813,06-05-2021,1822,55%,820
OD3178,C063,P2814,26-07-2022,1364,55%,614
OD3179,C064,P2815,31-01-2022,1160,55%,522
OD3180,C065,P2816,01-10-2022,875,55%,394
